[TARGET: org.apache.commons.math3.primes.PollardRho]
=====================================
| LINE ||  EP  |  EF  |  NP  |  NF  |
|  888 ||    0 |    0 |    7 |    4 |
|  896 ||    0 |    0 |    7 |    4 |
|  899 ||    0 |    0 |    7 |    4 |
|  901 ||    0 |    0 |    7 |    4 |
|  902 ||    0 |    0 |    7 |    4 |
|  903 ||    0 |    0 |    7 |    4 |
|  904 ||    0 |    0 |    7 |    4 |
|  905 ||    0 |    0 |    7 |    4 |
|  906 ||    0 |    0 |    7 |    4 |
|  907 ||    0 |    0 |    7 |    4 |
|  908 ||    0 |    0 |    7 |    4 |
|  911 ||    0 |    0 |    7 |    4 |
|  912 ||    0 |    0 |    7 |    4 |
|  913 ||    0 |    0 |    7 |    4 |
|  915 ||    0 |    0 |    7 |    4 |
|  916 ||    0 |    0 |    7 |    4 |
|  917 ||    0 |    0 |    7 |    4 |
|  918 ||    0 |    0 |    7 |    4 |
|  920 ||    0 |    0 |    7 |    4 |
|  921 ||    0 |    0 |    7 |    4 |
|  922 ||    0 |    0 |    7 |    4 |
|  924 ||    0 |    0 |    7 |    4 |
|  933 ||    0 |    0 |    7 |    4 |
|  934 ||    0 |    0 |    7 |    4 |
|  936 ||    0 |    0 |    7 |    4 |
|  937 ||    0 |    0 |    7 |    4 |
|  946 ||    0 |    0 |    7 |    4 |
|  947 ||    0 |    0 |    7 |    4 |
|  948 ||    0 |    0 |    7 |    4 |
|  950 ||    0 |    0 |    7 |    4 |
|  951 ||    0 |    0 |    7 |    4 |
|  952 ||    0 |    0 |    7 |    4 |
|  953 ||    0 |    0 |    7 |    4 |
|  955 ||    0 |    0 |    7 |    4 |
| 1111 ||    0 |    0 |    7 |    4 |
| 1112 ||    0 |    0 |    7 |    4 |
| 1113 ||    0 |    0 |    7 |    4 |
| 1114 ||    0 |    0 |    7 |    4 |
| 1117 ||    0 |    0 |    7 |    4 |
| 1125 ||    0 |    0 |    7 |    4 |
| 1126 ||    0 |    0 |    7 |    4 |
| 1127 ||    0 |    0 |    7 |    4 |
| 1128 ||    0 |    0 |    7 |    4 |
| 1131 ||    0 |    0 |    7 |    4 |
| 1139 ||    0 |    0 |    7 |    4 |
| 1140 ||    0 |    0 |    7 |    4 |
| 1141 ||    0 |    0 |    7 |    4 |
| 1142 ||    0 |    0 |    7 |    4 |
| 1143 ||    0 |    0 |    7 |    4 |
| 1146 ||    0 |    0 |    7 |    4 |
| 1155 ||    0 |    0 |    7 |    4 |
| 1156 ||    0 |    0 |    7 |    4 |
| 1157 ||    0 |    0 |    7 |    4 |
| 1158 ||    0 |    0 |    7 |    4 |
| 1161 ||    0 |    0 |    7 |    4 |
| 1170 ||    0 |    0 |    7 |    4 |
| 1171 ||    0 |    0 |    7 |    4 |
| 1172 ||    0 |    0 |    7 |    4 |
| 1173 ||    0 |    0 |    7 |    4 |
| 1176 ||    0 |    0 |    7 |    4 |
| 1185 ||    0 |    0 |    7 |    4 |
| 1186 ||    0 |    0 |    7 |    4 |
| 1187 ||    0 |    0 |    7 |    4 |
| 1188 ||    0 |    0 |    7 |    4 |
| 1191 ||    0 |    0 |    7 |    4 |
| 1200 ||    0 |    0 |    7 |    4 |
| 1201 ||    0 |    0 |    7 |    4 |
| 1202 ||    0 |    0 |    7 |    4 |
| 1203 ||    0 |    0 |    7 |    4 |
| 1206 ||    0 |    0 |    7 |    4 |
| 1214 ||    0 |    0 |    7 |    4 |
| 1215 ||    0 |    0 |    7 |    4 |
| 1216 ||    0 |    0 |    7 |    4 |
| 1217 ||    0 |    0 |    7 |    4 |
| 1218 ||    0 |    0 |    7 |    4 |
| 1220 ||    0 |    0 |    7 |    4 |
| 1222 ||    0 |    0 |    7 |    4 |
| 1231 ||    0 |    0 |    7 |    4 |
| 1232 ||    0 |    0 |    7 |    4 |
| 1233 ||    0 |    0 |    7 |    4 |
| 1234 ||    0 |    0 |    7 |    4 |
| 1236 ||    0 |    0 |    7 |    4 |
| 1238 ||    0 |    0 |    7 |    4 |
| 1239 ||    0 |    0 |    7 |    4 |
| 1240 ||    0 |    0 |    7 |    4 |
| 1242 ||    0 |    0 |    7 |    4 |
| 1256 ||    0 |    0 |    7 |    4 |
| 1257 ||    0 |    0 |    7 |    4 |
| 1259 ||    0 |    0 |    7 |    4 |
| 1267 ||    0 |    0 |    7 |    4 |
| 1268 ||    0 |    0 |    7 |    4 |
| 1269 ||    0 |    0 |    7 |    4 |
| 1271 ||    0 |    0 |    7 |    4 |
| 1281 ||    0 |    0 |    7 |    4 |
| 1282 ||    0 |    0 |    7 |    4 |
| 1283 ||    0 |    0 |    7 |    4 |
| 1284 ||    0 |    0 |    7 |    4 |
| 1287 ||    0 |    0 |    7 |    4 |
| 1296 ||    0 |    0 |    7 |    4 |
| 1306 ||    0 |    0 |    7 |    4 |
| 1307 ||    0 |    0 |    7 |    4 |
| 1308 ||    0 |    0 |    7 |    4 |
| 1309 ||    0 |    0 |    7 |    4 |
| 1310 ||    0 |    0 |    7 |    4 |
| 1311 ||    0 |    0 |    7 |    4 |
| 1314 ||    0 |    0 |    7 |    4 |
| 1324 ||    0 |    0 |    7 |    4 |
| 1325 ||    0 |    0 |    7 |    4 |
| 1326 ||    0 |    0 |    7 |    4 |
| 1327 ||    0 |    0 |    7 |    4 |
| 1328 ||    0 |    0 |    7 |    4 |
| 1329 ||    0 |    0 |    7 |    4 |
| 1331 ||    0 |    0 |    7 |    4 |
| 1339 ||    0 |    0 |    7 |    4 |
| 1340 ||    0 |    0 |    7 |    4 |
| 1341 ||    0 |    0 |    7 |    4 |
| 1342 ||    0 |    0 |    7 |    4 |
| 1343 ||    0 |    0 |    7 |    4 |
| 1344 ||    0 |    0 |    7 |    4 |
| 1348 ||    0 |    0 |    7 |    4 |
| 1356 ||    0 |    0 |    7 |    4 |
| 1357 ||    0 |    0 |    7 |    4 |
| 1358 ||    0 |    0 |    7 |    4 |
| 1359 ||    0 |    0 |    7 |    4 |
| 1360 ||    0 |    0 |    7 |    4 |
| 1361 ||    0 |    0 |    7 |    4 |
| 1365 ||    0 |    0 |    7 |    4 |
| 1373 ||    0 |    0 |    7 |    4 |
| 1374 ||    0 |    0 |    7 |    4 |
| 1375 ||    0 |    0 |    7 |    4 |
| 1376 ||    0 |    0 |    7 |    4 |
| 1379 ||    0 |    0 |    7 |    4 |
| 1387 ||    0 |    0 |    7 |    4 |
| 1388 ||    0 |    0 |    7 |    4 |
| 1389 ||    0 |    0 |    7 |    4 |
| 1390 ||    0 |    0 |    7 |    4 |
| 1393 ||    0 |    0 |    7 |    4 |
| 1401 ||    0 |    0 |    7 |    4 |
| 1402 ||    0 |    0 |    7 |    4 |
| 1403 ||    0 |    0 |    7 |    4 |
| 1405 ||    0 |    0 |    7 |    4 |
| 1413 ||    0 |    0 |    7 |    4 |
| 1414 ||    0 |    0 |    7 |    4 |
| 1415 ||    0 |    0 |    7 |    4 |
| 1417 ||    0 |    0 |    7 |    4 |
| 1425 ||    0 |    0 |    7 |    4 |
| 1426 ||    0 |    0 |    7 |    4 |
| 1427 ||    0 |    0 |    7 |    4 |
| 1429 ||    0 |    0 |    7 |    4 |
| 1438 ||    0 |    0 |    7 |    4 |
| 1439 ||    0 |    0 |    7 |    4 |
| 1440 ||    0 |    0 |    7 |    4 |
| 1441 ||    0 |    0 |    7 |    4 |
| 1444 ||    0 |    0 |    7 |    4 |
=====================================

[TARGET: org.apache.commons.math3.optimization.direct.BaseAbstractMultivariateOptimizer]
=====================================
| LINE ||  EP  |  EF  |  NP  |  NF  |
=====================================
|   51 ||    0 |    0 |    7 |    4 |
|   72 ||    0 |    0 |    7 |    4 |
|   73 ||    0 |    0 |    7 |    4 |
|   77 ||    0 |    0 |    7 |    4 |
|   78 ||    0 |    0 |    7 |    4 |
|   79 ||    0 |    0 |    7 |    4 |
|   83 ||    0 |    0 |    7 |    4 |
|   88 ||    0 |    0 |    7 |    4 |
|   93 ||    0 |    0 |    7 |    4 |
|  106 ||    0 |    0 |    7 |    4 |
|  107 ||    0 |    0 |    7 |    4 |
|  108 ||    0 |    0 |    7 |    4 |
|  109 ||    0 |    0 |    7 |    4 |
|  110 ||    0 |    0 |    7 |    4 |
|  123 ||    0 |    0 |    7 |    4 |
|  145 ||    0 |    0 |    7 |    4 |
|  171 ||    0 |    0 |    7 |    4 |
|  197 ||    0 |    0 |    7 |    4 |
|  198 ||    0 |    0 |    7 |    4 |
|  199 ||    0 |    0 |    7 |    4 |
|  200 ||    0 |    0 |    7 |    4 |
|  202 ||    0 |    0 |    7 |    4 |
|  204 ||    0 |    0 |    7 |    4 |
|  206 ||    0 |    0 |    7 |    4 |
|  222 ||    0 |    0 |    7 |    4 |
|  223 ||    0 |    0 |    7 |    4 |
|  224 ||    0 |    0 |    7 |    4 |
|  225 ||    0 |    0 |    7 |    4 |
|  227 ||    0 |    0 |    7 |    4 |
|  228 ||    0 |    0 |    7 |    4 |
|  229 ||    0 |    0 |    7 |    4 |
|  230 ||    0 |    0 |    7 |    4 |
|  231 ||    0 |    0 |    7 |    4 |
|  234 ||    0 |    0 |    7 |    4 |
|  240 ||    0 |    0 |    7 |    4 |
|  247 ||    0 |    0 |    7 |    4 |
|  254 ||    0 |    0 |    7 |    4 |
|  261 ||    0 |    0 |    7 |    4 |
|  276 ||    0 |    0 |    7 |    4 |
|  277 ||    0 |    0 |    7 |    4 |
|  278 ||    0 |    0 |    7 |    4 |
|  279 ||    0 |    0 |    7 |    4 |
|  280 ||    0 |    0 |    7 |    4 |
|  282 ||    0 |    0 |    7 |    4 |
|  283 ||    0 |    0 |    7 |    4 |
|  284 ||    0 |    0 |    7 |    4 |
|  285 ||    0 |    0 |    7 |    4 |
|  286 ||    0 |    0 |    7 |    4 |
|  290 ||    0 |    0 |    7 |    4 |
|  291 ||    0 |    0 |    7 |    4 |
|  292 ||    0 |    0 |    7 |    4 |
|  294 ||    0 |    0 |    7 |    4 |
|  295 ||    0 |    0 |    7 |    4 |
|  296 ||    0 |    0 |    7 |    4 |
|  297 ||    0 |    0 |    7 |    4 |
|  298 ||    0 |    0 |    7 |    4 |
|  305 ||    0 |    0 |    7 |    4 |
|  306 ||    0 |    0 |    7 |    4 |
|  307 ||    0 |    0 |    7 |    4 |
|  308 ||    0 |    0 |    7 |    4 |
|  311 ||    0 |    0 |    7 |    4 |
|  312 ||    0 |    0 |    7 |    4 |
|  313 ||    0 |    0 |    7 |    4 |
|  314 ||    0 |    0 |    7 |    4 |
|  318 ||    0 |    0 |    7 |    4 |
=====================================

[TARGET: org.apache.commons.math3.optimization.direct.package-info]
=====================================
| LINE ||  EP  |  EF  |  NP  |  NF  |
=====================================
=====================================

[TARGET: org.apache.commons.math3.optimization.direct.NelderMeadSimplex]
=====================================
| LINE ||  EP  |  EF  |  NP  |  NF  |
=====================================
|   59 ||    0 |    0 |    7 |    4 |
|   60 ||    0 |    0 |    7 |    4 |
|   72 ||    0 |    0 |    7 |    4 |
|   74 ||    0 |    0 |    7 |    4 |
|   91 ||    0 |    0 |    7 |    4 |
|   93 ||    0 |    0 |    7 |    4 |
|   94 ||    0 |    0 |    7 |    4 |
|   95 ||    0 |    0 |    7 |    4 |
|   96 ||    0 |    0 |    7 |    4 |
|   97 ||    0 |    0 |    7 |    4 |
|  112 ||    0 |    0 |    7 |    4 |
|  113 ||    0 |    0 |    7 |    4 |
|  124 ||    0 |    0 |    7 |    4 |
|  125 ||    0 |    0 |    7 |    4 |
|  142 ||    0 |    0 |    7 |    4 |
|  144 ||    0 |    0 |    7 |    4 |
|  145 ||    0 |    0 |    7 |    4 |
|  146 ||    0 |    0 |    7 |    4 |
|  147 ||    0 |    0 |    7 |    4 |
|  148 ||    0 |    0 |    7 |    4 |
|  159 ||    0 |    0 |    7 |    4 |
|  160 ||    0 |    0 |    7 |    4 |
|  179 ||    0 |    0 |    7 |    4 |
|  181 ||    0 |    0 |    7 |    4 |
|  182 ||    0 |    0 |    7 |    4 |
|  183 ||    0 |    0 |    7 |    4 |
|  184 ||    0 |    0 |    7 |    4 |
|  185 ||    0 |    0 |    7 |    4 |
|  192 ||    0 |    0 |    7 |    4 |
|  195 ||    0 |    0 |    7 |    4 |
|  196 ||    0 |    0 |    7 |    4 |
|  197 ||    0 |    0 |    7 |    4 |
|  198 ||    0 |    0 |    7 |    4 |
|  202 ||    0 |    0 |    7 |    4 |
|  203 ||    0 |    0 |    7 |    4 |
|  204 ||    0 |    0 |    7 |    4 |
|  205 ||    0 |    0 |    7 |    4 |
|  206 ||    0 |    0 |    7 |    4 |
|  209 ||    0 |    0 |    7 |    4 |
|  210 ||    0 |    0 |    7 |    4 |
|  211 ||    0 |    0 |    7 |    4 |
|  215 ||    0 |    0 |    7 |    4 |
|  216 ||    0 |    0 |    7 |    4 |
|  217 ||    0 |    0 |    7 |    4 |
|  219 ||    0 |    0 |    7 |    4 |
|  220 ||    0 |    0 |    7 |    4 |
|  222 ||    0 |    0 |    7 |    4 |
|  223 ||    0 |    0 |    7 |    4 |
|  225 ||    0 |    0 |    7 |    4 |
|  226 ||    0 |    0 |    7 |    4 |
|  228 ||    0 |    0 |    7 |    4 |
|  229 ||    0 |    0 |    7 |    4 |
|  230 ||    0 |    0 |    7 |    4 |
|  232 ||    0 |    0 |    7 |    4 |
|  233 ||    0 |    0 |    7 |    4 |
|  235 ||    0 |    0 |    7 |    4 |
|  237 ||    0 |    0 |    7 |    4 |
|  240 ||    0 |    0 |    7 |    4 |
|  242 ||    0 |    0 |    7 |    4 |
|  243 ||    0 |    0 |    7 |    4 |
|  245 ||    0 |    0 |    7 |    4 |
|  246 ||    0 |    0 |    7 |    4 |
|  247 ||    0 |    0 |    7 |    4 |
|  249 ||    0 |    0 |    7 |    4 |
|  250 ||    0 |    0 |    7 |    4 |
|  251 ||    0 |    0 |    7 |    4 |
|  253 ||    0 |    0 |    7 |    4 |
|  254 ||    0 |    0 |    7 |    4 |
|  256 ||    0 |    0 |    7 |    4 |
|  258 ||    0 |    0 |    7 |    4 |
|  259 ||    0 |    0 |    7 |    4 |
|  260 ||    0 |    0 |    7 |    4 |
|  262 ||    0 |    0 |    7 |    4 |
|  263 ||    0 |    0 |    7 |    4 |
|  265 ||    0 |    0 |    7 |    4 |
|  267 ||    0 |    0 |    7 |    4 |
|  268 ||    0 |    0 |    7 |    4 |
|  273 ||    0 |    0 |    7 |    4 |
|  274 ||    0 |    0 |    7 |    4 |
|  275 ||    0 |    0 |    7 |    4 |
|  276 ||    0 |    0 |    7 |    4 |
|  277 ||    0 |    0 |    7 |    4 |
|  279 ||    0 |    0 |    7 |    4 |
|  281 ||    0 |    0 |    7 |    4 |
|  283 ||    0 |    0 |    7 |    4 |
=====================================

[TARGET: org.apache.commons.math3.optimization.direct.BOBYQAOptimizer]
=====================================
| LINE ||  EP  |  EF  |  NP  |  NF  |
=====================================
|  214 ||    0 |    0 |    7 |    4 |
|  217 ||    0 |    0 |    7 |    4 |
|  230 ||    0 |    0 |    7 |    4 |
|  231 ||    0 |    0 |    7 |    4 |
|  232 ||    0 |    0 |    7 |    4 |
|  233 ||    0 |    0 |    7 |    4 |
|  234 ||    0 |    0 |    7 |    4 |
|  239 ||    0 |    0 |    7 |    4 |
|  240 ||    0 |    0 |    7 |    4 |
|  243 ||    0 |    0 |    7 |    4 |
|  245 ||    0 |    0 |    7 |    4 |
|  246 ||    0 |    0 |    7 |    4 |
|  248 ||    0 |    0 |    7 |    4 |
|  250 ||    0 |    0 |    7 |    4 |
|  251 ||    0 |    0 |    7 |    4 |
|  291 ||    0 |    0 |    7 |    4 |
|  293 ||    0 |    0 |    7 |    4 |
|  302 ||    0 |    0 |    7 |    4 |
|  303 ||    0 |    0 |    7 |    4 |
|  304 ||    0 |    0 |    7 |    4 |
|  305 ||    0 |    0 |    7 |    4 |
|  306 ||    0 |    0 |    7 |    4 |
|  307 ||    0 |    0 |    7 |    4 |
|  308 ||    0 |    0 |    7 |    4 |
|  309 ||    0 |    0 |    7 |    4 |
|  310 ||    0 |    0 |    7 |    4 |
|  312 ||    0 |    0 |    7 |    4 |
|  313 ||    0 |    0 |    7 |    4 |
|  315 ||    0 |    0 |    7 |    4 |
|  316 ||    0 |    0 |    7 |    4 |
|  317 ||    0 |    0 |    7 |    4 |
|  318 ||    0 |    0 |    7 |    4 |
|  319 ||    0 |    0 |    7 |    4 |
|  320 ||    0 |    0 |    7 |    4 |
|  321 ||    0 |    0 |    7 |    4 |
|  322 ||    0 |    0 |    7 |    4 |
|  324 ||    0 |    0 |    7 |    4 |
|  326 ||    0 |    0 |    7 |    4 |
|  327 ||    0 |    0 |    7 |    4 |
|  328 ||    0 |    0 |    7 |    4 |
|  329 ||    0 |    0 |    7 |    4 |
|  336 ||    0 |    0 |    7 |    4 |
|  380 ||    0 |    0 |    7 |    4 |
|  382 ||    0 |    0 |    7 |    4 |
|  383 ||    0 |    0 |    7 |    4 |
|  384 ||    0 |    0 |    7 |    4 |
|  385 ||    0 |    0 |    7 |    4 |
|  386 ||    0 |    0 |    7 |    4 |
|  388 ||    0 |    0 |    7 |    4 |
|  389 ||    0 |    0 |    7 |    4 |
|  390 ||    0 |    0 |    7 |    4 |
|  392 ||    0 |    0 |    7 |    4 |
|  393 ||    0 |    0 |    7 |    4 |
|  394 ||    0 |    0 |    7 |    4 |
|  395 ||    0 |    0 |    7 |    4 |
|  409 ||    0 |    0 |    7 |    4 |
|  411 ||    0 |    0 |    7 |    4 |
|  412 ||    0 |    0 |    7 |    4 |
|  413 ||    0 |    0 |    7 |    4 |
|  414 ||    0 |    0 |    7 |    4 |
|  416 ||    0 |    0 |    7 |    4 |
|  417 ||    0 |    0 |    7 |    4 |
|  419 ||    0 |    0 |    7 |    4 |
|  420 ||    0 |    0 |    7 |    4 |
|  424 ||    0 |    0 |    7 |    4 |
|  425 ||    0 |    0 |    7 |    4 |
|  426 ||    0 |    0 |    7 |    4 |
|  427 ||    0 |    0 |    7 |    4 |
|  428 ||    0 |    0 |    7 |    4 |
|  429 ||    0 |    0 |    7 |    4 |
|  430 ||    0 |    0 |    7 |    4 |
|  431 ||    0 |    0 |    7 |    4 |
|  432 ||    0 |    0 |    7 |    4 |
|  433 ||    0 |    0 |    7 |    4 |
|  434 ||    0 |    0 |    7 |    4 |
|  435 ||    0 |    0 |    7 |    4 |
|  436 ||    0 |    0 |    7 |    4 |
|  437 ||    0 |    0 |    7 |    4 |
|  438 ||    0 |    0 |    7 |    4 |
|  439 ||    0 |    0 |    7 |    4 |
|  440 ||    0 |    0 |    7 |    4 |
|  441 ||    0 |    0 |    7 |    4 |
|  446 ||    0 |    0 |    7 |    4 |
|  447 ||    0 |    0 |    7 |    4 |
|  449 ||    0 |    0 |    7 |    4 |
|  450 ||    0 |    0 |    7 |    4 |
|  451 ||    0 |    0 |    7 |    4 |
|  452 ||    0 |    0 |    7 |    4 |
|  453 ||    0 |    0 |    7 |    4 |
|  454 ||    0 |    0 |    7 |    4 |
|  455 ||    0 |    0 |    7 |    4 |
|  457 ||    0 |    0 |    7 |    4 |
|  458 ||    0 |    0 |    7 |    4 |
|  461 ||    0 |    0 |    7 |    4 |
|  462 ||    0 |    0 |    7 |    4 |
|  463 ||    0 |    0 |    7 |    4 |
|  464 ||    0 |    0 |    7 |    4 |
|  465 ||    0 |    0 |    7 |    4 |
|  467 ||    0 |    0 |    7 |    4 |
|  468 ||    0 |    0 |    7 |    4 |
|  469 ||    0 |    0 |    7 |    4 |
|  485 ||    0 |    0 |    7 |    4 |
|  486 ||    0 |    0 |    7 |    4 |
|  487 ||    0 |    0 |    7 |    4 |
|  488 ||    0 |    0 |    7 |    4 |
|  489 ||    0 |    0 |    7 |    4 |
|  490 ||    0 |    0 |    7 |    4 |
|  492 ||    0 |    0 |    7 |    4 |
|  494 ||    0 |    0 |    7 |    4 |
|  495 ||    0 |    0 |    7 |    4 |
|  498 ||    0 |    0 |    7 |    4 |
|  499 ||    0 |    0 |    7 |    4 |
|  500 ||    0 |    0 |    7 |    4 |
|  501 ||    0 |    0 |    7 |    4 |
|  502 ||    0 |    0 |    7 |    4 |
|  504 ||    0 |    0 |    7 |    4 |
|  505 ||    0 |    0 |    7 |    4 |
|  506 ||    0 |    0 |    7 |    4 |
|  507 ||    0 |    0 |    7 |    4 |
|  517 ||    0 |    0 |    7 |    4 |
|  518 ||    0 |    0 |    7 |    4 |
|  519 ||    0 |    0 |    7 |    4 |
|  520 ||    0 |    0 |    7 |    4 |
|  522 ||    0 |    0 |    7 |    4 |
|  524 ||    0 |    0 |    7 |    4 |
|  525 ||    0 |    0 |    7 |    4 |
|  526 ||    0 |    0 |    7 |    4 |
|  527 ||    0 |    0 |    7 |    4 |
|  528 ||    0 |    0 |    7 |    4 |
|  530 ||    0 |    0 |    7 |    4 |
|  531 ||    0 |    0 |    7 |    4 |
|  533 ||    0 |    0 |    7 |    4 |
|  534 ||    0 |    0 |    7 |    4 |
|  535 ||    0 |    0 |    7 |    4 |
|  537 ||    0 |    0 |    7 |    4 |
|  538 ||    0 |    0 |    7 |    4 |
|  540 ||    0 |    0 |    7 |    4 |
|  541 ||    0 |    0 |    7 |    4 |
|  542 ||    0 |    0 |    7 |    4 |
|  547 ||    0 |    0 |    7 |    4 |
|  549 ||    0 |    0 |    7 |    4 |
|  559 ||    0 |    0 |    7 |    4 |
|  560 ||    0 |    0 |    7 |    4 |
|  561 ||    0 |    0 |    7 |    4 |
|  562 ||    0 |    0 |    7 |    4 |
|  565 ||    0 |    0 |    7 |    4 |
|  566 ||    0 |    0 |    7 |    4 |
|  567 ||    0 |    0 |    7 |    4 |
|  568 ||    0 |    0 |    7 |    4 |
|  569 ||    0 |    0 |    7 |    4 |
|  572 ||    0 |    0 |    7 |    4 |
|  573 ||    0 |    0 |    7 |    4 |
|  574 ||    0 |    0 |    7 |    4 |
|  575 ||    0 |    0 |    7 |    4 |
|  576 ||    0 |    0 |    7 |    4 |
|  577 ||    0 |    0 |    7 |    4 |
|  578 ||    0 |    0 |    7 |    4 |
|  579 ||    0 |    0 |    7 |    4 |
|  580 ||    0 |    0 |    7 |    4 |
|  581 ||    0 |    0 |    7 |    4 |
|  582 ||    0 |    0 |    7 |    4 |
|  589 ||    0 |    0 |    7 |    4 |
|  590 ||    0 |    0 |    7 |    4 |
|  591 ||    0 |    0 |    7 |    4 |
|  592 ||    0 |    0 |    7 |    4 |
|  593 ||    0 |    0 |    7 |    4 |
|  594 ||    0 |    0 |    7 |    4 |
|  595 ||    0 |    0 |    7 |    4 |
|  597 ||    0 |    0 |    7 |    4 |
|  598 ||    0 |    0 |    7 |    4 |
|  599 ||    0 |    0 |    7 |    4 |
|  600 ||    0 |    0 |    7 |    4 |
|  602 ||    0 |    0 |    7 |    4 |
|  603 ||    0 |    0 |    7 |    4 |
|  604 ||    0 |    0 |    7 |    4 |
|  605 ||    0 |    0 |    7 |    4 |
|  606 ||    0 |    0 |    7 |    4 |
|  609 ||    0 |    0 |    7 |    4 |
|  610 ||    0 |    0 |    7 |    4 |
|  611 ||    0 |    0 |    7 |    4 |
|  612 ||    0 |    0 |    7 |    4 |
|  613 ||    0 |    0 |    7 |    4 |
|  614 ||    0 |    0 |    7 |    4 |
|  615 ||    0 |    0 |    7 |    4 |
|  623 ||    0 |    0 |    7 |    4 |
|  624 ||    0 |    0 |    7 |    4 |
|  625 ||    0 |    0 |    7 |    4 |
|  626 ||    0 |    0 |    7 |    4 |
|  627 ||    0 |    0 |    7 |    4 |
|  628 ||    0 |    0 |    7 |    4 |
|  630 ||    0 |    0 |    7 |    4 |
|  631 ||    0 |    0 |    7 |    4 |
|  632 ||    0 |    0 |    7 |    4 |
|  633 ||    0 |    0 |    7 |    4 |
|  634 ||    0 |    0 |    7 |    4 |
|  635 ||    0 |    0 |    7 |    4 |
|  636 ||    0 |    0 |    7 |    4 |
|  639 ||    0 |    0 |    7 |    4 |
|  640 ||    0 |    0 |    7 |    4 |
|  641 ||    0 |    0 |    7 |    4 |
|  642 ||    0 |    0 |    7 |    4 |
|  643 ||    0 |    0 |    7 |    4 |
|  644 ||    0 |    0 |    7 |    4 |
|  646 ||    0 |    0 |    7 |    4 |
|  648 ||    0 |    0 |    7 |    4 |
|  649 ||    0 |    0 |    7 |    4 |
|  651 ||    0 |    0 |    7 |    4 |
|  664 ||    0 |    0 |    7 |    4 |
|  676 ||    0 |    0 |    7 |    4 |
|  677 ||    0 |    0 |    7 |    4 |
|  678 ||    0 |    0 |    7 |    4 |
|  680 ||    0 |    0 |    7 |    4 |
|  681 ||    0 |    0 |    7 |    4 |
|  690 ||    0 |    0 |    7 |    4 |
|  691 ||    0 |    0 |    7 |    4 |
|  692 ||    0 |    0 |    7 |    4 |
|  693 ||    0 |    0 |    7 |    4 |
|  694 ||    0 |    0 |    7 |    4 |
|  695 ||    0 |    0 |    7 |    4 |
|  696 ||    0 |    0 |    7 |    4 |
|  697 ||    0 |    0 |    7 |    4 |
|  698 ||    0 |    0 |    7 |    4 |
|  700 ||    0 |    0 |    7 |    4 |
|  701 ||    0 |    0 |    7 |    4 |
|  702 ||    0 |    0 |    7 |    4 |
|  704 ||    0 |    0 |    7 |    4 |
|  705 ||    0 |    0 |    7 |    4 |
|  706 ||    0 |    0 |    7 |    4 |
|  707 ||    0 |    0 |    7 |    4 |
|  708 ||    0 |    0 |    7 |    4 |
|  710 ||    0 |    0 |    7 |    4 |
|  711 ||    0 |    0 |    7 |    4 |
|  712 ||    0 |    0 |    7 |    4 |
|  715 ||    0 |    0 |    7 |    4 |
|  716 ||    0 |    0 |    7 |    4 |
|  717 ||    0 |    0 |    7 |    4 |
|  718 ||    0 |    0 |    7 |    4 |
|  720 ||    0 |    0 |    7 |    4 |
|  721 ||    0 |    0 |    7 |    4 |
|  722 ||    0 |    0 |    7 |    4 |
|  723 ||    0 |    0 |    7 |    4 |
|  724 ||    0 |    0 |    7 |    4 |
|  726 ||    0 |    0 |    7 |    4 |
|  727 ||    0 |    0 |    7 |    4 |
|  728 ||    0 |    0 |    7 |    4 |
|  729 ||    0 |    0 |    7 |    4 |
|  731 ||    0 |    0 |    7 |    4 |
|  732 ||    0 |    0 |    7 |    4 |
|  733 ||    0 |    0 |    7 |    4 |
|  736 ||    0 |    0 |    7 |    4 |
|  740 ||    0 |    0 |    7 |    4 |
|  741 ||    0 |    0 |    7 |    4 |
|  747 ||    0 |    0 |    7 |    4 |
|  749 ||    0 |    0 |    7 |    4 |
|  750 ||    0 |    0 |    7 |    4 |
|  751 ||    0 |    0 |    7 |    4 |
|  752 ||    0 |    0 |    7 |    4 |
|  753 ||    0 |    0 |    7 |    4 |
|  754 ||    0 |    0 |    7 |    4 |
|  756 ||    0 |    0 |    7 |    4 |
|  757 ||    0 |    0 |    7 |    4 |
|  765 ||    0 |    0 |    7 |    4 |
|  766 ||    0 |    0 |    7 |    4 |
|  767 ||    0 |    0 |    7 |    4 |
|  768 ||    0 |    0 |    7 |    4 |
|  769 ||    0 |    0 |    7 |    4 |
|  770 ||    0 |    0 |    7 |    4 |
|  771 ||    0 |    0 |    7 |    4 |
|  772 ||    0 |    0 |    7 |    4 |
|  774 ||    0 |    0 |    7 |    4 |
|  775 ||    0 |    0 |    7 |    4 |
|  777 ||    0 |    0 |    7 |    4 |
|  778 ||    0 |    0 |    7 |    4 |
|  781 ||    0 |    0 |    7 |    4 |
|  782 ||    0 |    0 |    7 |    4 |
|  783 ||    0 |    0 |    7 |    4 |
|  784 ||    0 |    0 |    7 |    4 |
|  786 ||    0 |    0 |    7 |    4 |
|  787 ||    0 |    0 |    7 |    4 |
|  791 ||    0 |    0 |    7 |    4 |
|  792 ||    0 |    0 |    7 |    4 |
|  793 ||    0 |    0 |    7 |    4 |
|  794 ||    0 |    0 |    7 |    4 |
