[TARGET: org.apache.commons.math3.primes.PollardRho]
=====================================
| LINE ||  EP  |  EF  |  NP  |  NF  |
| 2061 ||    0 |    0 |    8 |   16 |
| 2064 ||    0 |    0 |    8 |   16 |
| 2065 ||    0 |    0 |    8 |   16 |
| 2067 ||    0 |    0 |    8 |   16 |
| 2068 ||    0 |    0 |    8 |   16 |
| 2070 ||    0 |    0 |    8 |   16 |
| 2073 ||    0 |    0 |    8 |   16 |
| 2075 ||    0 |    0 |    8 |   16 |
| 2079 ||    0 |    0 |    8 |   16 |
| 2080 ||    0 |    0 |    8 |   16 |
| 2081 ||    0 |    0 |    8 |   16 |
| 2082 ||    0 |    0 |    8 |   16 |
| 2083 ||    0 |    0 |    8 |   16 |
| 2086 ||    0 |    0 |    8 |   16 |
| 2088 ||    0 |    0 |    8 |   16 |
| 2089 ||    0 |    0 |    8 |   16 |
| 2090 ||    0 |    0 |    8 |   16 |
| 2091 ||    0 |    0 |    8 |   16 |
| 2093 ||    0 |    0 |    8 |   16 |
| 2095 ||    0 |    0 |    8 |   16 |
| 2099 ||    0 |    0 |    8 |   16 |
| 2100 ||    0 |    0 |    8 |   16 |
| 2102 ||    0 |    0 |    8 |   16 |
| 2103 ||    0 |    0 |    8 |   16 |
| 2104 ||    0 |    0 |    8 |   16 |
| 2106 ||    0 |    0 |    8 |   16 |
| 2118 ||    0 |    0 |    8 |   16 |
| 2121 ||    0 |    0 |    8 |   16 |
| 2122 ||    0 |    0 |    8 |   16 |
| 2123 ||    0 |    0 |    8 |   16 |
| 2126 ||    0 |    0 |    8 |   16 |
| 2127 ||    0 |    0 |    8 |   16 |
| 2129 ||    0 |    0 |    8 |   16 |
| 2130 ||    0 |    0 |    8 |   16 |
| 2132 ||    0 |    0 |    8 |   16 |
| 2133 ||    0 |    0 |    8 |   16 |
| 2134 ||    0 |    0 |    8 |   16 |
| 2135 ||    0 |    0 |    8 |   16 |
| 2137 ||    0 |    0 |    8 |   16 |
| 2138 ||    0 |    0 |    8 |   16 |
| 2140 ||    0 |    0 |    8 |   16 |
| 2141 ||    0 |    0 |    8 |   16 |
| 2142 ||    0 |    0 |    8 |   16 |
| 2145 ||    0 |    0 |    8 |   16 |
| 2147 ||    0 |    0 |    8 |   16 |
| 2150 ||    0 |    0 |    8 |   16 |
| 2151 ||    0 |    0 |    8 |   16 |
| 2153 ||    0 |    0 |    8 |   16 |
| 2154 ||    0 |    0 |    8 |   16 |
| 2156 ||    0 |    0 |    8 |   16 |
| 2159 ||    0 |    0 |    8 |   16 |
| 2161 ||    0 |    0 |    8 |   16 |
| 2165 ||    0 |    0 |    8 |   16 |
| 2166 ||    0 |    0 |    8 |   16 |
| 2167 ||    0 |    0 |    8 |   16 |
| 2168 ||    0 |    0 |    8 |   16 |
| 2169 ||    0 |    0 |    8 |   16 |
| 2172 ||    0 |    0 |    8 |   16 |
| 2174 ||    0 |    0 |    8 |   16 |
| 2175 ||    0 |    0 |    8 |   16 |
| 2176 ||    0 |    0 |    8 |   16 |
| 2177 ||    0 |    0 |    8 |   16 |
| 2179 ||    0 |    0 |    8 |   16 |
| 2181 ||    0 |    0 |    8 |   16 |
| 2185 ||    0 |    0 |    8 |   16 |
| 2186 ||    0 |    0 |    8 |   16 |
| 2187 ||    0 |    0 |    8 |   16 |
| 2188 ||    0 |    0 |    8 |   16 |
| 2189 ||    0 |    0 |    8 |   16 |
| 2190 ||    0 |    0 |    8 |   16 |
| 2191 ||    0 |    0 |    8 |   16 |
| 2194 ||    0 |    0 |    8 |   16 |
| 2196 ||    0 |    0 |    8 |   16 |
| 2197 ||    0 |    0 |    8 |   16 |
| 2198 ||    0 |    0 |    8 |   16 |
| 2199 ||    0 |    0 |    8 |   16 |
| 2201 ||    0 |    0 |    8 |   16 |
| 2203 ||    0 |    0 |    8 |   16 |
| 2207 ||    0 |    0 |    8 |   16 |
| 2208 ||    0 |    0 |    8 |   16 |
| 2210 ||    0 |    0 |    8 |   16 |
| 2211 ||    0 |    0 |    8 |   16 |
| 2214 ||    0 |    0 |    8 |   16 |
| 2215 ||    0 |    0 |    8 |   16 |
| 2216 ||    0 |    0 |    8 |   16 |
| 2217 ||    0 |    0 |    8 |   16 |
| 2226 ||    2 |   16 |    6 |    0 |
| 2227 ||    2 |   16 |    6 |    0 |
| 2229 ||    2 |   16 |    6 |    0 |
| 2232 ||    2 |   16 |    6 |    0 |
| 2233 ||    2 |   16 |    6 |    0 |
| 2234 ||    0 |    0 |    8 |   16 |
| 2235 ||    0 |    0 |    8 |   16 |
| 2239 ||    2 |   16 |    6 |    0 |
| 2240 ||    0 |    0 |    8 |   16 |
| 2241 ||    0 |    0 |    8 |   16 |
| 2242 ||    0 |    0 |    8 |   16 |
| 2244 ||    0 |    0 |    8 |   16 |
| 2247 ||    2 |   16 |    6 |    0 |
| 2248 ||    0 |    0 |    8 |   16 |
| 2252 ||    2 |   16 |    6 |    0 |
| 2256 ||    0 |    0 |    8 |   16 |
| 2257 ||    0 |    0 |    8 |   16 |
| 2258 ||    0 |    0 |    8 |   16 |
| 2259 ||    0 |    0 |    8 |   16 |
| 2260 ||    0 |    0 |    8 |   16 |
| 2261 ||    2 |   16 |    6 |    0 |
| 2262 ||    2 |   16 |    6 |    0 |
| 2263 ||    2 |   16 |    6 |    0 |
| 2264 ||    2 |   16 |    6 |    0 |
| 2265 ||    2 |   16 |    6 |    0 |
| 2268 ||    2 |   16 |    6 |    0 |
| 2269 ||    0 |    0 |    8 |   16 |
| 2272 ||    2 |   16 |    6 |    0 |
| 2274 ||    2 |   16 |    6 |    0 |
| 2276 ||    2 |   16 |    6 |    0 |
| 2278 ||    2 |   16 |    6 |    0 |
| 2280 ||    2 |   16 |    6 |    0 |
| 2282 ||    0 |    0 |    8 |   16 |
| 2293 ||    2 |   16 |    6 |    0 |
| 2296 ||    2 |   16 |    6 |    0 |
| 2297 ||    2 |   16 |    6 |    0 |
| 2298 ||    0 |    0 |    8 |   16 |
| 2301 ||    2 |   16 |    6 |    0 |
| 2302 ||    0 |    0 |    8 |   16 |
| 2306 ||    2 |   16 |    6 |    0 |
| 2307 ||    2 |   16 |    6 |    0 |
| 2311 ||    0 |    0 |    8 |   16 |
| 2312 ||    0 |    0 |    8 |   16 |
| 2313 ||    0 |    0 |    8 |   16 |
| 2314 ||    0 |    0 |    8 |   16 |
| 2315 ||    0 |    0 |    8 |   16 |
| 2316 ||    2 |   16 |    6 |    0 |
| 2317 ||    2 |   16 |    6 |    0 |
| 2318 ||    2 |   16 |    6 |    0 |
| 2319 ||    2 |   16 |    6 |    0 |
| 2320 ||    2 |   16 |    6 |    0 |
| 2326 ||    2 |   16 |    6 |    0 |
| 2328 ||    2 |   16 |    6 |    0 |
| 2330 ||    2 |   16 |    6 |    0 |
| 2332 ||    2 |   16 |    6 |    0 |
| 2334 ||    2 |   16 |    6 |    0 |
| 2336 ||    0 |    0 |    8 |   16 |
| 2347 ||    0 |    0 |    8 |   16 |
| 2348 ||    0 |    0 |    8 |   16 |
| 2351 ||    0 |    0 |    8 |   16 |
| 2352 ||    0 |    0 |    8 |   16 |
| 2353 ||    0 |    0 |    8 |   16 |
| 2354 ||    0 |    0 |    8 |   16 |
| 2358 ||    0 |    0 |    8 |   16 |
| 2359 ||    0 |    0 |    8 |   16 |
| 2360 ||    0 |    0 |    8 |   16 |
| 2361 ||    0 |    0 |    8 |   16 |
| 2363 ||    0 |    0 |    8 |   16 |
| 2366 ||    0 |    0 |    8 |   16 |
| 2367 ||    0 |    0 |    8 |   16 |
| 2371 ||    0 |    0 |    8 |   16 |
| 2372 ||    0 |    0 |    8 |   16 |
| 2376 ||    0 |    0 |    8 |   16 |
| 2377 ||    0 |    0 |    8 |   16 |
| 2378 ||    0 |    0 |    8 |   16 |
| 2379 ||    0 |    0 |    8 |   16 |
| 2380 ||    0 |    0 |    8 |   16 |
| 2381 ||    0 |    0 |    8 |   16 |
| 2382 ||    0 |    0 |    8 |   16 |
| 2383 ||    0 |    0 |    8 |   16 |
| 2384 ||    0 |    0 |    8 |   16 |
| 2385 ||    0 |    0 |    8 |   16 |
| 2388 ||    0 |    0 |    8 |   16 |
| 2390 ||    0 |    0 |    8 |   16 |
| 2391 ||    0 |    0 |    8 |   16 |
| 2393 ||    0 |    0 |    8 |   16 |
| 2394 ||    0 |    0 |    8 |   16 |
| 2395 ||    0 |    0 |    8 |   16 |
| 2397 ||    0 |    0 |    8 |   16 |
| 2398 ||    0 |    0 |    8 |   16 |
| 2399 ||    0 |    0 |    8 |   16 |
| 2400 ||    0 |    0 |    8 |   16 |
| 2404 ||    0 |    0 |    8 |   16 |
| 2405 ||    0 |    0 |    8 |   16 |
| 2407 ||    0 |    0 |    8 |   16 |
| 2410 ||    0 |    0 |    8 |   16 |
| 2411 ||    0 |    0 |    8 |   16 |
| 2414 ||    0 |    0 |    8 |   16 |
| 2423 ||    0 |    0 |    8 |   16 |
| 2433 ||    0 |    0 |    8 |   16 |
| 2436 ||    0 |    0 |    8 |   16 |
| 2437 ||    0 |    0 |    8 |   16 |
| 2440 ||    0 |    0 |    8 |   16 |
| 2442 ||    0 |    0 |    8 |   16 |
| 2443 ||    0 |    0 |    8 |   16 |
| 2444 ||    0 |    0 |    8 |   16 |
| 2447 ||    0 |    0 |    8 |   16 |
| 2448 ||    0 |    0 |    8 |   16 |
| 2452 ||    0 |    0 |    8 |   16 |
| 2453 ||    0 |    0 |    8 |   16 |
| 2455 ||    0 |    0 |    8 |   16 |
| 2456 ||    0 |    0 |    8 |   16 |
| 2458 ||    0 |    0 |    8 |   16 |
| 2459 ||    0 |    0 |    8 |   16 |
| 2460 ||    0 |    0 |    8 |   16 |
| 2462 ||    0 |    0 |    8 |   16 |
| 2463 ||    0 |    0 |    8 |   16 |
| 2464 ||    0 |    0 |    8 |   16 |
| 2467 ||    0 |    0 |    8 |   16 |
| 2468 ||    0 |    0 |    8 |   16 |
| 2469 ||    0 |    0 |    8 |   16 |
| 2470 ||    0 |    0 |    8 |   16 |
| 2471 ||    0 |    0 |    8 |   16 |
| 2474 ||    0 |    0 |    8 |   16 |
| 2477 ||    0 |    0 |    8 |   16 |
| 2479 ||    0 |    0 |    8 |   16 |
| 2480 ||    0 |    0 |    8 |   16 |
| 2481 ||    0 |    0 |    8 |   16 |
| 2482 ||    0 |    0 |    8 |   16 |
| 2483 ||    0 |    0 |    8 |   16 |
| 2484 ||    0 |    0 |    8 |   16 |
| 2485 ||    0 |    0 |    8 |   16 |
| 2486 ||    0 |    0 |    8 |   16 |
| 2487 ||    0 |    0 |    8 |   16 |
| 2488 ||    0 |    0 |    8 |   16 |
| 2490 ||    0 |    0 |    8 |   16 |
| 2491 ||    0 |    0 |    8 |   16 |
| 2493 ||    0 |    0 |    8 |   16 |
| 2494 ||    0 |    0 |    8 |   16 |
| 2495 ||    0 |    0 |    8 |   16 |
| 2497 ||    0 |    0 |    8 |   16 |
| 2498 ||    0 |    0 |    8 |   16 |
| 2499 ||    0 |    0 |    8 |   16 |
| 2502 ||    0 |    0 |    8 |   16 |
| 2504 ||    0 |    0 |    8 |   16 |
| 2505 ||    0 |    0 |    8 |   16 |
| 2509 ||    0 |    0 |    8 |   16 |
| 2510 ||    0 |    0 |    8 |   16 |
| 2513 ||    0 |    0 |    8 |   16 |
| 2524 ||    0 |    0 |    8 |   16 |
| 2525 ||    0 |    0 |    8 |   16 |
| 2526 ||    0 |    0 |    8 |   16 |
| 2527 ||    0 |    0 |    8 |   16 |
| 2528 ||    0 |    0 |    8 |   16 |
| 2529 ||    0 |    0 |    8 |   16 |
| 2530 ||    0 |    0 |    8 |   16 |
| 2533 ||    0 |    0 |    8 |   16 |
| 2535 ||    0 |    0 |    8 |   16 |
| 2536 ||    0 |    0 |    8 |   16 |
| 2537 ||    0 |    0 |    8 |   16 |
| 2540 ||    0 |    0 |    8 |   16 |
| 2543 ||    0 |    0 |    8 |   16 |
| 2544 ||    0 |    0 |    8 |   16 |
| 2545 ||    0 |    0 |    8 |   16 |
| 2546 ||    0 |    0 |    8 |   16 |
| 2547 ||    0 |    0 |    8 |   16 |
| 2549 ||    0 |    0 |    8 |   16 |
| 2550 ||    0 |    0 |    8 |   16 |
| 2552 ||    0 |    0 |    8 |   16 |
| 2554 ||    0 |    0 |    8 |   16 |
| 2555 ||    0 |    0 |    8 |   16 |
| 2557 ||    0 |    0 |    8 |   16 |
| 2558 ||    0 |    0 |    8 |   16 |
| 2559 ||    0 |    0 |    8 |   16 |
| 2561 ||    0 |    0 |    8 |   16 |
| 2562 ||    0 |    0 |    8 |   16 |
| 2566 ||    0 |    0 |    8 |   16 |
| 2567 ||    0 |    0 |    8 |   16 |
| 2570 ||    0 |    0 |    8 |   16 |
| 2580 ||    0 |    0 |    8 |   16 |
| 2581 ||    0 |    0 |    8 |   16 |
| 2584 ||    0 |    0 |    8 |   16 |
| 2585 ||    0 |    0 |    8 |   16 |
| 2586 ||    0 |    0 |    8 |   16 |
| 2587 ||    0 |    0 |    8 |   16 |
| 2589 ||    0 |    0 |    8 |   16 |
| 2590 ||    0 |    0 |    8 |   16 |
| 2591 ||    0 |    0 |    8 |   16 |
| 2593 ||    0 |    0 |    8 |   16 |
| 2597 ||    0 |    0 |    8 |   16 |
| 2598 ||    0 |    0 |    8 |   16 |
| 2599 ||    0 |    0 |    8 |   16 |
| 2601 ||    0 |    0 |    8 |   16 |
| 2604 ||    0 |    0 |    8 |   16 |
| 2610 ||    0 |    0 |    8 |   16 |
| 2611 ||    0 |    0 |    8 |   16 |
| 2612 ||    0 |    0 |    8 |   16 |
| 2615 ||    0 |    0 |    8 |   16 |
| 2616 ||    0 |    0 |    8 |   16 |
| 2619 ||    0 |    0 |    8 |   16 |
| 2622 ||    0 |    0 |    8 |   16 |
| 2623 ||    0 |    0 |    8 |   16 |
| 2624 ||    0 |    0 |    8 |   16 |
| 2627 ||    0 |    0 |    8 |   16 |
| 2628 ||    0 |    0 |    8 |   16 |
| 2631 ||    0 |    0 |    8 |   16 |
| 2634 ||    0 |    0 |    8 |   16 |
| 2635 ||    0 |    0 |    8 |   16 |
| 2636 ||    0 |    0 |    8 |   16 |
| 2639 ||    0 |    0 |    8 |   16 |
| 2640 ||    0 |    0 |    8 |   16 |
| 2644 ||    0 |    0 |    8 |   16 |
| 2646 ||    0 |    0 |    8 |   16 |
| 2647 ||    0 |    0 |    8 |   16 |
| 2650 ||    0 |    0 |    8 |   16 |
| 2651 ||    0 |    0 |    8 |   16 |
| 2657 ||    0 |    0 |    8 |   16 |
| 2658 ||    0 |    0 |    8 |   16 |
| 2659 ||    0 |    0 |    8 |   16 |
| 2662 ||    0 |    0 |    8 |   16 |
| 2663 ||    0 |    0 |    8 |   16 |
| 2668 ||    0 |    0 |    8 |   16 |
| 2669 ||    0 |    0 |    8 |   16 |
| 2670 ||    0 |    0 |    8 |   16 |
| 2673 ||    0 |    0 |    8 |   16 |
| 2674 ||    0 |    0 |    8 |   16 |
| 2677 ||    0 |    0 |    8 |   16 |
| 2678 ||    0 |    0 |    8 |   16 |
| 2680 ||    0 |    0 |    8 |   16 |
| 2682 ||    0 |    0 |    8 |   16 |
| 2683 ||    0 |    0 |    8 |   16 |
| 2684 ||    0 |    0 |    8 |   16 |
| 2686 ||    0 |    0 |    8 |   16 |
| 2687 ||    0 |    0 |    8 |   16 |
| 2691 ||    0 |    0 |    8 |   16 |
| 2693 ||    0 |    0 |    8 |   16 |
| 2701 ||    0 |    0 |    8 |   16 |
| 2702 ||    0 |    0 |    8 |   16 |
| 2705 ||    0 |    0 |    8 |   16 |
| 2706 ||    0 |    0 |    8 |   16 |
| 2709 ||    0 |    0 |    8 |   16 |
| 2710 ||    0 |    0 |    8 |   16 |
| 2713 ||    0 |    0 |    8 |   16 |
| 2714 ||    0 |    0 |    8 |   16 |
| 2717 ||    0 |    0 |    8 |   16 |
| 2718 ||    0 |    0 |    8 |   16 |
| 2724 ||    0 |    0 |    8 |   16 |
| 2725 ||    0 |    0 |    8 |   16 |
| 2726 ||    0 |    0 |    8 |   16 |
| 2729 ||    0 |    0 |    8 |   16 |
| 2730 ||    0 |    0 |    8 |   16 |
| 2733 ||    0 |    0 |    8 |   16 |
| 2734 ||    0 |    0 |    8 |   16 |
| 2736 ||    0 |    0 |    8 |   16 |
| 2737 ||    0 |    0 |    8 |   16 |
| 2739 ||    0 |    0 |    8 |   16 |
| 2740 ||    0 |    0 |    8 |   16 |
| 2741 ||    0 |    0 |    8 |   16 |
| 2745 ||    0 |    0 |    8 |   16 |
| 2746 ||    0 |    0 |    8 |   16 |
| 2747 ||    0 |    0 |    8 |   16 |
| 2748 ||    0 |    0 |    8 |   16 |
| 2751 ||    0 |    0 |    8 |   16 |
| 2754 ||    0 |    0 |    8 |   16 |
| 2757 ||    0 |    0 |    8 |   16 |
| 2758 ||    0 |    0 |    8 |   16 |
| 2759 ||    0 |    0 |    8 |   16 |
| 2760 ||    0 |    0 |    8 |   16 |
| 2762 ||    0 |    0 |    8 |   16 |
| 2763 ||    0 |    0 |    8 |   16 |
| 2765 ||    0 |    0 |    8 |   16 |
| 2766 ||    0 |    0 |    8 |   16 |
| 2767 ||    0 |    0 |    8 |   16 |
| 2769 ||    0 |    0 |    8 |   16 |
| 2777 ||    0 |    0 |    8 |   16 |
| 2778 ||    0 |    0 |    8 |   16 |
| 2781 ||    0 |    0 |    8 |   16 |
| 2782 ||    0 |    0 |    8 |   16 |
| 2785 ||    0 |    0 |    8 |   16 |
| 2786 ||    0 |    0 |    8 |   16 |
| 2789 ||    0 |    0 |    8 |   16 |
| 2790 ||    0 |    0 |    8 |   16 |
| 2793 ||    0 |    0 |    8 |   16 |
| 2794 ||    0 |    0 |    8 |   16 |
| 2800 ||    0 |    0 |    8 |   16 |
| 2801 ||    0 |    0 |    8 |   16 |
| 2802 ||    0 |    0 |    8 |   16 |
| 2805 ||    0 |    0 |    8 |   16 |
| 2806 ||    0 |    0 |    8 |   16 |
| 2809 ||    0 |    0 |    8 |   16 |
| 2810 ||    0 |    0 |    8 |   16 |
| 2812 ||    0 |    0 |    8 |   16 |
| 2813 ||    0 |    0 |    8 |   16 |
| 2815 ||    0 |    0 |    8 |   16 |
| 2816 ||    0 |    0 |    8 |   16 |
| 2817 ||    0 |    0 |    8 |   16 |
| 2820 ||    0 |    0 |    8 |   16 |
| 2821 ||    0 |    0 |    8 |   16 |
| 2822 ||    0 |    0 |    8 |   16 |
| 2823 ||    0 |    0 |    8 |   16 |
| 2826 ||    0 |    0 |    8 |   16 |
| 2829 ||    0 |    0 |    8 |   16 |
| 2830 ||    0 |    0 |    8 |   16 |
| 2831 ||    0 |    0 |    8 |   16 |
| 2834 ||    0 |    0 |    8 |   16 |
| 2837 ||    0 |    0 |    8 |   16 |
| 2838 ||    0 |    0 |    8 |   16 |
| 2841 ||    0 |    0 |    8 |   16 |
| 2842 ||    0 |    0 |    8 |   16 |
| 2844 ||    0 |    0 |    8 |   16 |
| 2845 ||    0 |    0 |    8 |   16 |
| 2847 ||    0 |    0 |    8 |   16 |
| 2848 ||    0 |    0 |    8 |   16 |
| 2849 ||    0 |    0 |    8 |   16 |
| 2851 ||    0 |    0 |    8 |   16 |
| 2860 ||    0 |    0 |    8 |   16 |
| 2861 ||    0 |    0 |    8 |   16 |
| 2862 ||    0 |    0 |    8 |   16 |
| 2864 ||    0 |    0 |    8 |   16 |
| 2865 ||    0 |    0 |    8 |   16 |
| 2866 ||    0 |    0 |    8 |   16 |
| 2870 ||    0 |    0 |    8 |   16 |
| 2871 ||    0 |    0 |    8 |   16 |
| 2872 ||    0 |    0 |    8 |   16 |
| 2873 ||    0 |    0 |    8 |   16 |
| 2876 ||    0 |    0 |    8 |   16 |
| 2878 ||    0 |    0 |    8 |   16 |
| 2882 ||    0 |    0 |    8 |   16 |
| 2885 ||    0 |    0 |    8 |   16 |
| 2889 ||    0 |    0 |    8 |   16 |
| 2892 ||    0 |    0 |    8 |   16 |
| 2893 ||    0 |    0 |    8 |   16 |
| 2894 ||    0 |    0 |    8 |   16 |
| 2895 ||    0 |    0 |    8 |   16 |
| 2896 ||    0 |    0 |    8 |   16 |
| 2898 ||    0 |    0 |    8 |   16 |
| 2903 ||    0 |    0 |    8 |   16 |
| 2904 ||    0 |    0 |    8 |   16 |
| 2905 ||    0 |    0 |    8 |   16 |
| 2908 ||    0 |    0 |    8 |   16 |
| 2909 ||    0 |    0 |    8 |   16 |
| 2910 ||    0 |    0 |    8 |   16 |
| 2912 ||    0 |    0 |    8 |   16 |
| 2913 ||    0 |    0 |    8 |   16 |
| 2914 ||    0 |    0 |    8 |   16 |
| 2915 ||    0 |    0 |    8 |   16 |
| 2916 ||    0 |    0 |    8 |   16 |
| 2917 ||    0 |    0 |    8 |   16 |
| 2919 ||    0 |    0 |    8 |   16 |
| 2920 ||    0 |    0 |    8 |   16 |
| 2922 ||    0 |    0 |    8 |   16 |
| 2923 ||    0 |    0 |    8 |   16 |
| 2924 ||    0 |    0 |    8 |   16 |
| 2926 ||    0 |    0 |    8 |   16 |
| 2929 ||    0 |    0 |    8 |   16 |
| 2931 ||    0 |    0 |    8 |   16 |
| 2932 ||    0 |    0 |    8 |   16 |
| 2935 ||    0 |    0 |    8 |   16 |
| 2945 ||    0 |    0 |    8 |   16 |
| 2946 ||    0 |    0 |    8 |   16 |
| 2950 ||    0 |    0 |    8 |   16 |
| 2951 ||    0 |    0 |    8 |   16 |
| 2953 ||    0 |    0 |    8 |   16 |
| 2954 ||    0 |    0 |    8 |   16 |
| 2956 ||    0 |    0 |    8 |   16 |
| 2957 ||    0 |    0 |    8 |   16 |
| 2958 ||    0 |    0 |    8 |   16 |
| 2960 ||    0 |    0 |    8 |   16 |
| 2970 ||    0 |    0 |    8 |   16 |
| 2971 ||    0 |    0 |    8 |   16 |
| 2975 ||    0 |    0 |    8 |   16 |
| 2976 ||    0 |    0 |    8 |   16 |
| 2978 ||    0 |    0 |    8 |   16 |
| 2979 ||    0 |    0 |    8 |   16 |
| 2981 ||    0 |    0 |    8 |   16 |
| 2990 ||    0 |    0 |    8 |   16 |
| 2999 ||    2 |   15 |    6 |    1 |
| 3008 ||    0 |    0 |    8 |   16 |
| 3017 ||    2 |   15 |    6 |    1 |
| 3026 ||    0 |    0 |    8 |   16 |
| 3027 ||    0 |    0 |    8 |   16 |
| 3029 ||    0 |    0 |    8 |   16 |
| 3038 ||    0 |    0 |    8 |   16 |
| 3039 ||    0 |    0 |    8 |   16 |
| 3041 ||    0 |    0 |    8 |   16 |
| 3053 ||    0 |    0 |    8 |   16 |
| 3054 ||    0 |    0 |    8 |   16 |
| 3058 ||    0 |    0 |    8 |   16 |
| 3059 ||    0 |    0 |    8 |   16 |
| 3061 ||    0 |    0 |    8 |   16 |
| 3062 ||    0 |    0 |    8 |   16 |
| 3064 ||    0 |    0 |    8 |   16 |
| 3065 ||    0 |    0 |    8 |   16 |
| 3069 ||    0 |    0 |    8 |   16 |
| 3070 ||    0 |    0 |    8 |   16 |
| 3071 ||    0 |    0 |    8 |   16 |
| 3072 ||    0 |    0 |    8 |   16 |
| 3075 ||    0 |    0 |    8 |   16 |
| 3077 ||    0 |    0 |    8 |   16 |
| 3079 ||    0 |    0 |    8 |   16 |
| 3081 ||    0 |    0 |    8 |   16 |
| 3082 ||    0 |    0 |    8 |   16 |
| 3086 ||    0 |    0 |    8 |   16 |
| 3089 ||    0 |    0 |    8 |   16 |
| 3090 ||    0 |    0 |    8 |   16 |
| 3091 ||    0 |    0 |    8 |   16 |
| 3093 ||    0 |    0 |    8 |   16 |
| 3095 ||    0 |    0 |    8 |   16 |
| 3099 ||    0 |    0 |    8 |   16 |
| 3103 ||    0 |    0 |    8 |   16 |
| 3106 ||    0 |    0 |    8 |   16 |
| 3107 ||    0 |    0 |    8 |   16 |
| 3108 ||    0 |    0 |    8 |   16 |
| 3110 ||    0 |    0 |    8 |   16 |
| 3111 ||    0 |    0 |    8 |   16 |
| 3113 ||    0 |    0 |    8 |   16 |
| 3114 ||    0 |    0 |    8 |   16 |
| 3116 ||    0 |    0 |    8 |   16 |
| 3119 ||    0 |    0 |    8 |   16 |
| 3120 ||    0 |    0 |    8 |   16 |
| 3122 ||    0 |    0 |    8 |   16 |
| 3137 ||    0 |    0 |    8 |   16 |
| 3138 ||    0 |    0 |    8 |   16 |
| 3142 ||    0 |    0 |    8 |   16 |
| 3143 ||    0 |    0 |    8 |   16 |
| 3145 ||    0 |    0 |    8 |   16 |
| 3146 ||    0 |    0 |    8 |   16 |
| 3148 ||    0 |    0 |    8 |   16 |
| 3149 ||    0 |    0 |    8 |   16 |
| 3153 ||    0 |    0 |    8 |   16 |
| 3154 ||    0 |    0 |    8 |   16 |
| 3155 ||    0 |    0 |    8 |   16 |
| 3156 ||    0 |    0 |    8 |   16 |
| 3159 ||    0 |    0 |    8 |   16 |
| 3161 ||    0 |    0 |    8 |   16 |
| 3163 ||    0 |    0 |    8 |   16 |
| 3165 ||    0 |    0 |    8 |   16 |
| 3166 ||    0 |    0 |    8 |   16 |
| 3170 ||    0 |    0 |    8 |   16 |
| 3173 ||    0 |    0 |    8 |   16 |
| 3174 ||    0 |    0 |    8 |   16 |
| 3175 ||    0 |    0 |    8 |   16 |
| 3177 ||    0 |    0 |    8 |   16 |
| 3179 ||    0 |    0 |    8 |   16 |
| 3183 ||    0 |    0 |    8 |   16 |
| 3187 ||    0 |    0 |    8 |   16 |
| 3190 ||    0 |    0 |    8 |   16 |
| 3191 ||    0 |    0 |    8 |   16 |
| 3192 ||    0 |    0 |    8 |   16 |
| 3194 ||    0 |    0 |    8 |   16 |
| 3195 ||    0 |    0 |    8 |   16 |
| 3197 ||    0 |    0 |    8 |   16 |
| 3198 ||    0 |    0 |    8 |   16 |
| 3200 ||    0 |    0 |    8 |   16 |
| 3203 ||    0 |    0 |    8 |   16 |
| 3204 ||    0 |    0 |    8 |   16 |
| 3206 ||    0 |    0 |    8 |   16 |
| 3246 ||    0 |    0 |    8 |   16 |
| 3247 ||    0 |    0 |    8 |   16 |
| 3248 ||    0 |    0 |    8 |   16 |
| 3249 ||    0 |    0 |    8 |   16 |
| 3250 ||    0 |    0 |    8 |   16 |
| 3251 ||    0 |    0 |    8 |   16 |
| 3252 ||    0 |    0 |    8 |   16 |
| 3253 ||    0 |    0 |    8 |   16 |
| 3258 ||    0 |    0 |    8 |   16 |
| 3259 ||    0 |    0 |    8 |   16 |
| 3260 ||    0 |    0 |    8 |   16 |
| 3261 ||    0 |    0 |    8 |   16 |
| 3263 ||    0 |    0 |    8 |   16 |
| 3302 ||    0 |    0 |    8 |   16 |
| 3303 ||    0 |    0 |    8 |   16 |
| 3304 ||    0 |    0 |    8 |   16 |
| 3305 ||    0 |    0 |    8 |   16 |
| 3306 ||    0 |    0 |    8 |   16 |
| 3307 ||    0 |    0 |    8 |   16 |
| 3308 ||    0 |    0 |    8 |   16 |
| 3309 ||    0 |    0 |    8 |   16 |
| 3314 ||    0 |    0 |    8 |   16 |
| 3315 ||    0 |    0 |    8 |   16 |
| 3316 ||    0 |    0 |    8 |   16 |
| 3317 ||    0 |    0 |    8 |   16 |
| 3319 ||    0 |    0 |    8 |   16 |
| 3331 ||    0 |    0 |    8 |   16 |
| 3332 ||    0 |    0 |    8 |   16 |
| 3335 ||    0 |    0 |    8 |   16 |
| 3336 ||    0 |    0 |    8 |   16 |
| 3339 ||    0 |    0 |    8 |   16 |
| 3340 ||    0 |    0 |    8 |   16 |
| 3341 ||    0 |    0 |    8 |   16 |
| 3344 ||    0 |    0 |    8 |   16 |
| 3345 ||    0 |    0 |    8 |   16 |
| 3348 ||    0 |    0 |    8 |   16 |
| 3358 ||    0 |    0 |    8 |   16 |
